year,month,uf,city_norm,diesel_common_mean,diesel_s10_mean,diesel_common_n_posts,diesel_s10_n_posts
2017,1,SP,ITAPETININGA,2.99,3.106,55.0,53.0
2017,1,SP,ITAPEVA,3.025,3.123,38.0,42.0
2017,1,SP,ITAPEVI,3.139,3.1,16.0,16.0
2017,1,SP,ITAPIRA,2.951,3.076,44.0,38.0
2017,1,SP,ITAPOLIS,2.996,3.097,32.0,26.0
2017,1,SP,ITAQUAQUECETUBA,2.986,3.135,21.0,36.0
2017,1,SP,ITATIBA,2.945,3.118,44.0,55.0
2017,1,SP,ITU,2.953,3.109,35.0,60.0
2017,1,SP,JABOTICABAL,3.021,3.158,33.0,44.0
2017,1,SP,JACAREI,2.914,3.016,50.0,55.0
2017,1,SP,JALES,2.972,3.081,37.0,34.0
2017,1,SP,JANDIRA,3.005,3.086,10.0,15.0
2017,1,SP,JAU,3.028,3.153,26.0,37.0
2017,1,SP,JOSE BONIFACIO,2.889,3.024,48.0,43.0
2017,1,SP,JUNDIAI,3.059,3.246,43.0,79.0
2017,1,SP,LEME,2.987,3.102,49.0,46.0
2017,1,SP,LIMEIRA,2.957,3.09,73.0,90.0
2017,1,SP,LINS,3.092,3.153,44.0,28.0
2017,1,SP,LORENA,2.916,3.069,21.0,24.0
2017,1,SP,MARILIA,3.033,3.239,28.0,29.0
2017,1,SP,MATAO,3.049,3.146,42.0,36.0
2017,1,SP,MAUA,3.028,3.162,32.0,45.0
2017,1,SP,MIRASSOL,2.989,3.098,33.0,29.0
2017,1,SP,MOCOCA,2.898,2.994,50.0,29.0
2017,1,SP,MOGI DAS CRUZES,2.98,3.102,50.0,68.0
2017,1,SP,MOGI GUACU,3.031,3.154,47.0,50.0
2017,1,SP,MOGI MIRIM,2.956,3.087,35.0,41.0
2017,1,SP,MONTE ALTO,3.289,3.372,24.0,32.0
2017,1,SP,OLIMPIA,2.982,3.131,35.0,26.0
2017,1,SP,OSASCO,3.059,3.196,59.0,44.0
2017,1,SP,OURINHOS,3.071,3.168,46.0,55.0
2017,1,SP,PARAGUACU PAULISTA,3.029,3.187,40.0,26.0
2017,1,SP,PAULINIA,2.989,3.123,52.0,60.0
2017,1,SP,PINDAMONHANGABA,3.014,3.015,18.0,30.0
2017,1,SP,PIRACICABA,2.986,3.132,70.0,68.0
2017,1,SP,PIRASSUNUNGA,2.987,3.077,38.0,34.0
2017,1,SP,POA,3.081,3.158,11.0,21.0
2017,1,SP,PORTO FERREIRA,2.947,3.09,30.0,20.0
2017,1,SP,PRAIA GRANDE,3.077,3.189,20.0,40.0
2017,1,SP,PRESIDENTE PRUDENTE,3.088,3.244,57.0,55.0
2017,1,SP,PRESIDENTE VENCESLAU,3.085,3.254,40.0,32.0
2017,1,SP,RIBEIRAO PIRES,3.057,3.223,31.0,14.0
2017,1,SP,RIBEIRAO PRETO,2.969,3.12,38.0,83.0
2017,1,SP,RIO CLARO,2.958,3.108,46.0,54.0
2017,1,SP,SALTO,2.992,3.103,22.0,28.0
2017,1,SP,SANTA BARBARA D OESTE,2.965,3.104,38.0,42.0
2017,1,SP,SANTA CRUZ DO RIO PARDO,3.073,3.201,30.0,22.0
2017,1,SP,SANTO ANDRE,3.019,3.167,45.0,95.0
2017,1,SP,SANTOS,3.073,3.307,13.0,54.0
2017,1,SP,SAO BERNARDO DO CAMPO,3.06,3.183,25.0,70.0
2017,1,SP,SAO CAETANO DO SUL,2.993,3.235,14.0,41.0
2017,1,SP,SAO CARLOS,3.065,3.183,61.0,89.0
2017,1,SP,SAO JOAO DA BOA VISTA,2.961,3.103,47.0,51.0
2017,1,SP,SAO JOAQUIM DA BARRA,3.002,3.126,28.0,32.0
2017,1,SP,SAO JOSE DO RIO PRETO,2.948,3.127,65.0,63.0
2017,1,SP,SAO JOSE DOS CAMPOS,2.851,2.997,31.0,64.0
2017,1,SP,SAO PAULO,2.947,3.208,121.0,392.0
2017,1,SP,SAO ROQUE,3.095,3.16,14.0,30.0
2017,1,SP,SAO VICENTE,3.041,3.207,31.0,30.0
2017,1,SP,SERTAOZINHO,3.064,3.2,43.0,46.0
2017,1,SP,SOROCABA,2.985,3.086,75.0,105.0
2017,1,SP,SUMARE,2.971,3.091,54.0,45.0
2017,1,SP,SUZANO,2.99,3.115,34.0,43.0
2017,1,SP,TABOAO DA SERRA,3.115,3.089,25.0,33.0
2017,1,SP,TATUI,3.084,3.161,22.0,34.0
2017,1,SP,TAUBATE,2.929,3.038,21.0,44.0
2017,1,SP,TUPA,3.11,3.206,42.0,29.0
2017,1,SP,UBATUBA,,3.277,,38.0
2017,1,SP,VALINHOS,2.929,3.074,42.0,43.0
2017,1,SP,VARZEA PAULISTA,3.026,3.15,32.0,20.0
2017,1,SP,VINHEDO,3.066,3.182,28.0,50.0
2017,1,SP,VOTORANTIM,3.002,3.072,34.0,47.0
2017,1,SP,VOTUPORANGA,3.143,3.242,30.0,38.0
2017,1,TO,ARAGUAINA,3.113,3.205,40.0,55.0
2017,1,TO,GURUPI,3.249,3.34,35.0,42.0
2017,1,TO,PALMAS,3.063,3.13,18.0,28.0
2017,1,TO,PARAISO DO TOCANTINS,3.219,3.285,27.0,35.0
2017,1,TO,PORTO NACIONAL,2.99,3.083,23.0,23.0
2017,2,AC,CRUZEIRO DO SUL,4.156,4.189,27.0,16.0
2017,2,AC,RIO BRANCO,3.739,3.83,84.0,76.0
2017,2,AL,ARAPIRACA,3.137,3.23,29.0,38.0
2017,2,AL,DELMIRO GOUVEIA,3.249,3.369,21.0,21.0
2017,2,AL,MACEIO,3.104,3.188,27.0,26.0
2017,2,AL,MARECHAL DEODORO,2.971,3.172,16.0,6.0
2017,2,AL,PALMEIRA DOS INDIOS,3.073,3.223,24.0,18.0
2017,2,AL,RIO LARGO,3.198,3.274,18.0,7.0
2017,2,AL,SANTANA DO IPANEMA,3.062,3.169,15.0,12.0
2017,2,AM,HUMAITA,3.552,3.651,24.0,16.0
2017,2,AM,ITACOATIARA,3.636,3.775,37.0,24.0
2017,2,AM,MANACAPURU,3.195,3.352,28.0,22.0
2017,2,AM,MANAUS,3.267,3.373,61.0,66.0
2017,2,AM,PARINTINS,3.433,3.59,6.0,9.0
2017,2,AM,TEFE,,3.675,,12.0
2017,2,AP,MACAPA,3.661,4.078,52.0,40.0
2017,2,AP,SANTANA,3.616,4.055,20.0,8.0
2017,2,BA,ALAGOINHAS,2.891,3.009,21.0,19.0
2017,2,BA,BARREIRAS,3.134,3.259,33.0,30.0
2017,2,BA,BRUMADO,3.213,3.345,21.0,15.0
2017,2,BA,CAETITE,3.196,3.304,20.0,20.0
2017,2,BA,CAMACARI,3.089,3.198,32.0,35.0
2017,2,BA,CANDEIAS,3.072,3.173,21.0,21.0
2017,2,BA,CONCEICAO DO JACUIPE,2.909,3.023,27.0,27.0
2017,2,BA,EUNAPOLIS,3.141,3.41,13.0,18.0
2017,2,BA,FEIRA DE SANTANA,2.908,3.027,47.0,83.0
2017,2,BA,GUANAMBI,3.068,3.175,27.0,24.0
2017,2,BA,ILHEUS,3.261,3.43,24.0,23.0
2017,2,BA,IPIRA,2.969,3.092,15.0,12.0
2017,2,BA,IRECE,3.071,3.207,21.0,14.0
2017,2,BA,ITABUNA,3.166,3.303,34.0,39.0
2017,2,BA,ITAMARAJU,3.101,3.225,18.0,12.0
2017,2,BA,JACOBINA,2.948,3.097,15.0,12.0
2017,2,BA,JAGUAQUARA,3.045,3.162,21.0,20.0
2017,2,BA,JEQUIE,3.082,3.231,22.0,15.0
2017,2,BA,JUAZEIRO,2.99,3.163,30.0,36.0
2017,2,BA,LAURO DE FREITAS,3.157,3.165,3.0,41.0
2017,2,BA,LIVRAMENTO DE NOSSA SENHORA,3.224,3.33,18.0,12.0
2017,2,BA,PAULO AFONSO,3.126,3.221,16.0,21.0
2017,2,BA,POCOES,3.039,3.074,21.0,8.0
2017,2,BA,PORTO SEGURO,3.485,3.783,12.0,18.0
2017,2,BA,SALVADOR,3.081,3.199,61.0,195.0
2017,2,BA,SANTO ANTONIO DE JESUS,2.932,3.086,19.0,18.0
2017,2,BA,SENHOR DO BONFIM,3.05,3.158,24.0,15.0
2017,2,BA,SERRINHA,2.97,3.07,15.0,7.0
2017,2,BA,SIMOES FILHO,3.053,3.196,32.0,24.0
2017,2,BA,TEIXEIRA DE FREITAS,3.063,3.215,18.0,27.0
2017,2,BA,VALENCA,3.137,3.167,30.0,18.0
2017,2,BA,VITORIA DA CONQUISTA,3.044,3.137,31.0,17.0
2017,2,CE,BEBERIBE,3.21,3.334,3.0,12.0
2017,2,CE,CANINDE,3.289,3.423,18.0,21.0
2017,2,CE,CAUCAIA,,3.314,,63.0
2017,2,CE,CRATEUS,3.266,3.404,17.0,16.0
2017,2,CE,CRATO,3.212,3.319,29.0,17.0
2017,2,CE,FORTALEZA,,3.315,,215.0
2017,2,CE,ICO,3.247,3.364,17.0,15.0
2017,2,CE,IGUATU,3.19,3.376,16.0,17.0
2017,2,CE,IPU,3.272,3.413,18.0,15.0
2017,2,CE,ITAPIPOCA,3.276,3.442,21.0,19.0
2017,2,CE,JUAZEIRO DO NORTE,3.242,3.362,28.0,27.0
2017,2,CE,LIMOEIRO DO NORTE,3.203,3.429,16.0,10.0
2017,2,CE,MARACANAU,,3.287,,39.0
2017,2,CE,MORADA NOVA,3.221,3.39,18.0,6.0
2017,2,CE,QUIXADA,3.23,3.348,15.0,24.0
2017,2,CE,SOBRAL,3.216,3.352,36.0,36.0
2017,2,DF,BRASILIA,3.278,3.465,64.0,96.0
2017,2,ES,ARACRUZ,3.178,3.212,15.0,15.0
2017,2,ES,BARRA DE SAO FRANCISCO,3.12,3.273,12.0,12.0
2017,2,ES,CACHOEIRO DE ITAPEMIRIM,3.168,3.255,30.0,28.0
2017,2,ES,CARIACICA,3.076,3.211,21.0,22.0
2017,2,ES,COLATINA,3.248,3.344,28.0,32.0
2017,2,ES,GUARAPARI,3.173,3.308,36.0,36.0
2017,2,ES,ITAPEMIRIM,3.26,3.317,16.0,12.0
2017,2,ES,LINHARES,3.042,3.122,27.0,24.0
2017,2,ES,SAO MATEUS,3.182,3.316,28.0,19.0
2017,2,ES,SERRA,3.052,3.189,42.0,28.0
2017,2,ES,VILA VELHA,3.07,3.229,28.0,40.0
2017,2,ES,VITORIA,3.102,3.246,19.0,39.0
2017,2,GO,AGUAS LINDAS DE GOIAS,3.194,3.335,12.0,12.0
2017,2,GO,ANAPOLIS,3.148,3.326,57.0,32.0
2017,2,GO,APARECIDA DE GOIANIA,3.098,3.232,42.0,26.0
2017,2,GO,CALDAS NOVAS,3.148,3.312,22.0,15.0
2017,2,GO,CATALAO,3.177,3.367,21.0,18.0
2017,2,GO,FORMOSA,3.161,3.355,21.0,26.0
2017,2,GO,GOIANIA,3.173,3.34,130.0,57.0
2017,2,GO,GOIATUBA,3.187,3.357,27.0,15.0
2017,2,GO,ITUMBIARA,3.107,3.235,43.0,23.0
2017,2,GO,JATAI,3.343,3.538,36.0,33.0
2017,2,GO,LUZIANIA,3.112,3.378,48.0,16.0
2017,2,GO,MINEIROS,3.233,3.349,24.0,14.0
2017,2,GO,MORRINHOS,3.114,3.267,30.0,12.0
2017,2,GO,PORANGATU,3.163,3.257,27.0,19.0
2017,2,GO,RIO VERDE,3.223,3.405,21.0,42.0
2017,2,GO,TRINDADE,3.066,3.29,28.0,3.0
2017,2,GO,VALPARAISO DE GOIAS,3.162,3.35,32.0,10.0
2017,2,MA,ACAILANDIA,3.075,3.188,21.0,24.0
2017,2,MA,BACABAL,3.101,3.141,16.0,14.0
2017,2,MA,BALSAS,3.213,3.305,19.0,21.0
2017,2,MA,BARRA DO CORDA,3.051,3.155,28.0,32.0
2017,2,MA,CAXIAS,3.076,3.168,18.0,21.0
2017,2,MA,CODO,3.227,3.295,15.0,12.0
2017,2,MA,IMPERATRIZ,3.095,3.221,24.0,30.0
2017,2,MA,PINHEIRO,3.169,3.295,15.0,12.0
2017,2,MA,PRESIDENTE DUTRA,3.035,3.125,18.0,17.0
2017,2,MA,SANTA INES,3.153,3.292,12.0,15.0
2017,2,MA,SAO DOMINGOS DO MARANHAO,3.025,3.1,6.0,3.0
2017,2,MA,SAO JOSE DE RIBAMAR,3.011,3.131,26.0,28.0
2017,2,MA,SAO LUIS,3.083,3.185,59.0,115.0
2017,2,MA,TIMON,3.33,3.391,22.0,14.0
2017,2,MG,ALFENAS,3.188,3.32,17.0,19.0
2017,2,MG,ARAGUARI,3.073,3.236,60.0,48.0
2017,2,MG,ARAXA,3.125,3.198,27.0,18.0
2017,2,MG,BARBACENA,3.129,3.199,18.0,18.0
2017,2,MG,BELO HORIZONTE,3.024,3.213,24.0,54.0
2017,2,MG,BETIM,3.049,3.162,30.0,39.0
2017,2,MG,BOM DESPACHO,3.1,3.148,27.0,17.0
2017,2,MG,CAMPO BELO,3.08,3.247,24.0,8.0
2017,2,MG,CARATINGA,3.135,3.177,18.0,9.0
2017,2,MG,CATAGUASES,3.128,3.189,20.0,8.0
2017,2,MG,CONGONHAS,3.113,3.178,13.0,16.0
2017,2,MG,CONSELHEIRO LAFAIETE,3.152,3.179,15.0,9.0
2017,2,MG,CONTAGEM,2.965,3.089,57.0,25.0
2017,2,MG,CORONEL FABRICIANO,3.081,3.192,24.0,16.0
2017,2,MG,CURVELO,3.176,3.231,15.0,18.0
2017,2,MG,DIAMANTINA,3.262,3.369,10.0,16.0
2017,2,MG,DIVINOPOLIS,3.057,3.183,23.0,32.0
2017,2,MG,FORMIGA,3.059,3.219,22.0,9.0
2017,2,MG,FRUTAL,3.185,3.327,32.0,17.0
2017,2,MG,GOVERNADOR VALADARES,3.227,3.363,21.0,27.0
2017,2,MG,GUAXUPE,3.163,3.293,28.0,24.0
2017,2,MG,IPATINGA,3.063,3.151,32.0,29.0
2017,2,MG,ITABIRA,3.17,3.25,28.0,26.0
2017,2,MG,ITAJUBA,3.12,3.249,19.0,21.0
2017,2,MG,ITAUNA,2.976,3.242,15.0,6.0
2017,2,MG,ITUIUTABA,3.067,3.232,38.0,40.0
2017,2,MG,JANAUBA,3.173,3.38,18.0,13.0
2017,2,MG,JANUARIA,3.22,3.302,19.0,13.0
2017,2,MG,JOAO MONLEVADE,3.135,3.209,15.0,18.0
2017,2,MG,JOAO PINHEIRO,3.181,3.29,19.0,16.0
2017,2,MG,JUIZ DE FORA,3.121,3.219,18.0,24.0
2017,2,MG,LAVRAS,3.181,3.255,20.0,28.0
2017,2,MG,LEOPOLDINA,2.981,3.108,24.0,16.0
2017,2,MG,MANHUACU,3.061,3.146,25.0,30.0
2017,2,MG,MONTE CARMELO,3.153,3.274,27.0,18.0
2017,2,MG,MONTES CLAROS,3.073,3.31,39.0,27.0
2017,2,MG,MURIAE,3.139,3.228,18.0,24.0
2017,2,MG,NOVA LIMA,3.252,3.424,8.0,23.0
2017,2,MG,OLIVEIRA,2.988,3.071,29.0,16.0
2017,2,MG,OURO PRETO,3.251,3.277,20.0,16.0
2017,2,MG,PARA DE MINAS,3.278,3.347,18.0,21.0
2017,2,MG,PARACATU,3.283,3.385,9.0,15.0
2017,2,MG,PASSOS,3.107,3.206,20.0,29.0
2017,2,MG,PATOS DE MINAS,3.126,3.235,27.0,21.0
2017,2,MG,PATROCINIO,3.125,3.202,21.0,14.0
2017,2,MG,POCOS DE CALDAS,3.076,3.238,21.0,23.0
2017,2,MG,POUSO ALEGRE,3.089,3.208,36.0,39.0
2017,2,MG,RIBEIRAO DAS NEVES,3.039,3.186,22.0,15.0
2017,2,MG,SABARA,3.03,3.085,12.0,12.0
2017,2,MG,SANTA LUZIA,3.182,3.219,20.0,12.0
2017,2,MG,SAO JOAO DEL REI,3.156,3.26,12.0,16.0
2017,2,MG,SAO LOURENCO,3.183,3.296,15.0,9.0
2017,2,MG,SAO SEBASTIAO DO PARAISO,3.18,3.302,28.0,15.0
2017,2,MG,SETE LAGOAS,2.96,3.181,68.0,44.0
2017,2,MG,TEOFILO OTONI,3.111,3.191,31.0,25.0
2017,2,MG,TIMOTEO,3.012,3.152,18.0,6.0
2017,2,MG,TRES CORACOES,3.199,3.367,13.0,10.0
2017,2,MG,UBA,3.151,3.227,14.0,19.0
2017,2,MG,UBERABA,3.085,3.277,62.0,69.0
2017,2,MG,UBERLANDIA,3.04,3.252,72.0,32.0
2017,2,MG,UNAI,3.233,3.354,25.0,26.0
2017,2,MG,VARGINHA,3.202,3.261,27.0,32.0
2017,2,MG,VESPASIANO,3.075,3.183,19.0,17.0
2017,2,MG,VICOSA,3.349,3.372,3.0,12.0
2017,2,MS,CAMPO GRANDE,3.352,3.528,48.0,82.0
2017,2,MS,CORUMBA,3.562,3.683,19.0,12.0
2017,2,MS,COXIM,3.341,3.446,18.0,18.0
2017,2,MS,DOURADOS,3.351,3.493,21.0,28.0
2017,2,MS,NOVA ANDRADINA,3.397,3.488,15.0,17.0
2017,2,MS,PARANAIBA,3.479,3.582,18.0,19.0
2017,2,MS,PONTA PORA,3.34,3.504,6.0,12.0
2017,2,MS,TRES LAGOAS,3.542,3.647,30.0,33.0
2017,2,MT,ALTA FLORESTA,3.714,3.893,30.0,24.0
2017,2,MT,CACERES,3.306,3.428,18.0,27.0
2017,2,MT,CUIABA,3.37,3.48,81.0,135.0
2017,2,MT,RONDONOPOLIS,3.328,3.439,64.0,51.0
2017,2,MT,SINOP,3.441,3.572,27.0,36.0
2017,2,MT,SORRISO,3.581,3.696,20.0,30.0
2017,2,MT,VARZEA GRANDE,3.247,3.436,50.0,47.0
2017,2,PA,ABAETETUBA,3.5,3.573,9.0,9.0
2017,2,PA,ALENQUER,3.662,3.863,22.0,3.0
2017,2,PA,ALTAMIRA,3.491,3.723,15.0,15.0
2017,2,PA,ANANINDEUA,,3.309,,24.0
2017,2,PA,BELEM,,3.401,,53.0
2017,2,PA,BRAGANCA,,3.262,,15.0
2017,2,PA,CAMETA,3.41,3.425,12.0,4.0
2017,2,PA,CASTANHAL,3.186,3.302,18.0,18.0
2017,2,PA,CONCEICAO DO ARAGUAIA,3.559,3.654,22.0,18.0
2017,2,PA,ITAITUBA,3.234,3.373,18.0,21.0
2017,2,PA,MARABA,3.367,3.428,46.0,48.0
2017,2,PA,PARAGOMINAS,3.302,3.402,12.0,12.0
2017,2,PA,PARAUAPEBAS,3.575,3.636,18.0,27.0
2017,2,PA,REDENCAO,3.455,3.545,16.0,16.0
2017,2,PA,SANTANA DO ARAGUAIA,3.613,3.693,15.0,9.0
2017,2,PA,SANTAREM,3.324,3.407,33.0,24.0
2017,2,PA,XINGUARA,3.419,3.482,21.0,12.0
2017,2,PB,BAYEUX,3.01,3.038,20.0,24.0
2017,2,PB,CABEDELO,3.079,3.185,21.0,17.0
2017,2,PB,CAMPINA GRANDE,3.017,3.128,24.0,36.0
2017,2,PB,JOAO PESSOA,2.982,3.064,30.0,35.0
2017,2,PB,PATOS,3.033,3.155,18.0,12.0
2017,2,PB,SANTA RITA,3.017,3.115,12.0,12.0
2017,2,PB,SOUSA,3.153,3.252,12.0,15.0
2017,2,PE,ABREU E LIMA,,2.966,,26.0
2017,2,PE,ARARIPINA,3.073,3.094,24.0,24.0
2017,2,PE,ARCOVERDE,3.066,3.124,7.0,23.0
2017,2,PE,BELO JARDIM,2.977,3.032,12.0,21.0
2017,2,PE,CABO DE SANTO AGOSTINHO,,3.017,,24.0
2017,2,PE,CAMARAGIBE,,2.984,,28.0
2017,2,PE,CARUARU,2.972,3.01,4.0,46.0
2017,2,PE,GARANHUNS,2.906,2.982,16.0,36.0
2017,2,PE,GOIANA,2.9,2.963,2.0,17.0
2017,2,PE,GRAVATA,,3.0,,28.0
2017,2,PE,IGARASSU,,2.94,,23.0
2017,2,PE,JABOATAO DOS GUARARAPES,,3.004,,34.0
2017,2,PE,LAJEDO,3.005,3.045,20.0,16.0
2017,2,PE,OLINDA,,3.037,,22.0
2017,2,PE,PAULISTA,,2.97,,42.0
2017,2,PE,PETROLINA,3.119,3.193,39.0,39.0
2017,2,PE,RECIFE,,3.045,,62.0
2017,2,PE,SALGUEIRO,2.954,3.019,12.0,18.0
2017,2,PE,SANTA CRUZ DO CAPIBARIBE,,3.067,,21.0
2017,2,PE,SERRA TALHADA,3.043,3.097,6.0,18.0
2017,2,PE,SERTANIA,3.08,3.157,1.0,15.0
2017,2,PE,VITORIA DE SANTO ANTAO,2.948,2.985,18.0,24.0
2017,2,PI,CAMPO MAIOR,3.172,3.257,21.0,15.0
2017,2,PI,PARNAIBA,3.182,3.307,32.0,44.0
2017,2,PI,PICOS,3.149,3.179,23.0,20.0
2017,2,PI,PIRIPIRI,3.181,3.29,15.0,12.0
2017,2,PI,TERESINA,3.2,3.319,36.0,92.0
2017,2,PR,APUCARANA,2.989,3.096,44.0,40.0
2017,2,PR,ARAPONGAS,3.013,3.139,32.0,17.0
2017,2,PR,ARAUCARIA,2.864,2.973,30.0,27.0
2017,2,PR,ASSIS CHATEAUBRIAND,2.925,3.064,21.0,16.0
2017,2,PR,CAMBE,3.039,3.175,39.0,23.0
2017,2,PR,CAMPO LARGO,2.783,2.927,17.0,19.0
2017,2,PR,CAMPO MOURAO,2.908,2.996,50.0,40.0
2017,2,PR,CASCAVEL,3.02,3.105,38.0,50.0
2017,2,PR,CASTRO,2.97,3.077,19.0,21.0
2017,2,PR,CIANORTE,2.984,3.066,36.0,27.0
2017,2,PR,COLOMBO,2.862,3.031,60.0,50.0
2017,2,PR,CORNELIO PROCOPIO,2.932,3.006,20.0,17.0
2017,2,PR,CURITIBA,2.857,3.005,48.0,116.0
2017,2,PR,FOZ DO IGUACU,3.052,3.146,36.0,56.0
2017,2,PR,FRANCISCO BELTRAO,2.938,3.063,19.0,18.0
2017,2,PR,GUARAPUAVA,2.948,3.017,24.0,42.0
2017,2,PR,LARANJEIRAS DO SUL,3.011,3.111,16.0,17.0
2017,2,PR,LONDRINA,3.016,3.103,34.0,48.0
2017,2,PR,MARECHAL CANDIDO RONDON,3.038,3.079,16.0,12.0
2017,2,PR,MARINGA,2.931,3.083,29.0,58.0
2017,2,PR,PARANAGUA,2.92,3.083,24.0,36.0
2017,2,PR,PARANAVAI,2.929,3.02,23.0,27.0
2017,2,PR,PATO BRANCO,2.95,3.081,12.0,30.0
2017,2,PR,PINHAIS,2.974,3.109,27.0,28.0
2017,2,PR,PONTA GROSSA,2.87,2.976,33.0,48.0
2017,2,PR,SANTO ANTONIO DA PLATINA,2.911,3.007,23.0,24.0
2017,2,PR,SAO JOSE DOS PINHAIS,2.888,3.017,49.0,48.0
2017,2,PR,TOLEDO,3.022,3.094,39.0,23.0
2017,2,PR,UMUARAMA,2.903,3.025,30.0,45.0
2017,2,PR,UNIAO DA VITORIA,2.969,3.068,23.0,21.0
2017,2,RJ,ANGRA DOS REIS,3.542,3.606,9.0,15.0
2017,2,RJ,ARARUAMA,3.169,3.268,16.0,32.0
2017,2,RJ,BARRA DO PIRAI,3.252,3.386,15.0,18.0
2017,2,RJ,BARRA MANSA,3.121,3.388,24.0,18.0
2017,2,RJ,BELFORD ROXO,3.195,3.347,22.0,26.0
2017,2,RJ,CABO FRIO,3.384,3.476,8.0,32.0
2017,2,RJ,CAMPOS DOS GOYTACAZES,3.109,3.245,37.0,43.0
2017,2,RJ,DUQUE DE CAXIAS,3.172,3.352,57.0,65.0
2017,2,RJ,ITABORAI,3.11,3.24,23.0,21.0
2017,2,RJ,ITAGUAI,3.137,3.258,20.0,24.0
2017,2,RJ,ITAPERUNA,3.199,3.319,15.0,18.0
2017,2,RJ,MACAE,3.338,3.439,18.0,30.0
2017,2,RJ,MAGE,3.137,3.238,16.0,24.0
2017,2,RJ,MANGARATIBA,3.208,3.331,16.0,16.0
2017,2,RJ,MARICA,3.208,3.412,25.0,27.0
2017,2,RJ,NILOPOLIS,3.164,3.392,4.0,3.0
2017,2,RJ,NITEROI,3.217,3.419,16.0,41.0
2017,2,RJ,NOVA FRIBURGO,3.25,3.371,26.0,32.0
2017,2,RJ,NOVA IGUACU,3.151,3.345,45.0,45.0
2017,2,RJ,PARATY,3.513,3.68,8.0,28.0
2017,2,RJ,PETROPOLIS,3.186,3.305,31.0,40.0
2017,2,RJ,RESENDE,3.098,3.387,9.0,27.0
2017,2,RJ,RIO BONITO,3.24,3.35,21.0,20.0
2017,2,RJ,RIO DE JANEIRO,3.138,3.393,51.0,109.0
2017,2,RJ,SANTO ANTONIO DE PADUA,3.042,3.171,17.0,19.0
2017,2,RJ,SAO FRANCISCO DE ITABAPOANA,3.177,3.312,35.0,20.0
2017,2,RJ,SAO GONCALO,3.183,3.343,55.0,42.0
2017,2,RJ,SAO JOAO DE MERITI,3.121,3.338,17.0,14.0
2017,2,RJ,SAPUCAIA,2.973,3.069,30.0,18.0
2017,2,RJ,SAQUAREMA,3.272,3.409,12.0,15.0
2017,2,RJ,TERESOPOLIS,3.17,3.264,21.0,41.0
2017,2,RJ,TRES RIOS,3.052,3.265,16.0,25.0
2017,2,RJ,VALENCA,3.336,3.445,22.0,24.0
2017,2,RJ,VASSOURAS,3.14,3.352,14.0,25.0
2017,2,RJ,VOLTA REDONDA,3.299,3.484,22.0,14.0
2017,2,RN,CAICO,3.186,3.274,18.0,18.0
2017,2,RN,MOSSORO,3.169,3.347,52.0,37.0
2017,2,RN,NATAL,3.157,3.33,33.0,52.0
2017,2,RN,PARNAMIRIM,3.141,3.278,27.0,28.0
2017,2,RN,SAO JOSE DE MIPIBU,3.038,3.212,21.0,20.0
2017,2,RO,ARIQUEMES,3.403,3.505,36.0,36.0
2017,2,RO,CACOAL,3.315,3.411,24.0,18.0
2017,2,RO,GUAJARA MIRIM,3.439,3.492,9.0,6.0
2017,2,RO,JI PARANA,3.394,3.478,52.0,44.0
2017,2,RO,PIMENTA BUENO,3.48,3.553,18.0,18.0
2017,2,RO,PORTO VELHO,3.37,3.501,69.0,53.0
2017,2,RO,VILHENA,3.366,3.463,27.0,27.0
2017,2,RR,BOA VISTA,3.374,3.455,25.0,30.0
2017,2,RS,ALEGRETE,3.18,3.274,12.0,12.0
2017,2,RS,ALVORADA,3.045,3.166,12.0,6.0
2017,2,RS,BAGE,3.273,3.457,18.0,30.0
2017,2,RS,BENTO GONCALVES,2.985,3.175,7.0,18.0
2017,2,RS,CACAPAVA DO SUL,3.153,3.302,12.0,18.0
2017,2,RS,CACHOEIRA DO SUL,3.142,3.291,19.0,17.0
2017,2,RS,CACHOEIRINHA,2.832,2.962,33.0,28.0
2017,2,RS,CANOAS,2.861,3.076,36.0,27.0
2017,2,RS,CAXIAS DO SUL,3.077,3.217,18.0,46.0
2017,2,RS,CRUZ ALTA,3.046,3.12,23.0,13.0
2017,2,RS,ERECHIM,3.059,3.239,21.0,30.0
2017,2,RS,ESTEIO,2.917,3.113,35.0,35.0
2017,2,RS,GRAMADO,3.157,3.311,10.0,14.0
2017,2,RS,GRAVATAI,2.878,2.996,30.0,24.0
2017,2,RS,GUAIBA,2.95,3.138,24.0,20.0
2017,2,RS,IJUI,3.058,3.24,17.0,18.0
2017,2,RS,LAJEADO,3.07,3.189,13.0,15.0
2017,2,RS,NOVO HAMBURGO,2.843,3.054,30.0,34.0
2017,2,RS,OSORIO,2.995,3.153,17.0,18.0
2017,2,RS,PALMEIRA DAS MISSOES,3.088,3.261,16.0,15.0
2017,2,RS,PASSO FUNDO,3.124,3.293,20.0,32.0
2017,2,RS,PELOTAS,3.11,3.326,30.0,30.0
2017,2,RS,PORTO ALEGRE,2.949,3.204,43.0,69.0
2017,2,RS,RIO GRANDE,3.19,3.336,47.0,37.0
2017,2,RS,SANTA CRUZ DO SUL,3.025,3.132,26.0,24.0
2017,2,RS,SANTA MARIA,3.064,3.177,30.0,29.0
2017,2,RS,SANTA ROSA,3.157,3.29,18.0,18.0
