fold_id,test_month,feature,repeat,baseline_ap,permuted_ap,ap_drop
1,2017-07,min_price,1,0.044324701848704094,0.0461359025194675,-0.001811200670763409
1,2017-07,min_price,2,0.044324701848704094,0.044982895627974195,-0.0006581937792701012
1,2017-07,min_price,3,0.044324701848704094,0.04405436634807093,0.0002703355006331634
1,2017-07,min_price,4,0.044324701848704094,0.04444273081869851,-0.00011802896999441731
1,2017-07,min_price,5,0.044324701848704094,0.045214734996344125,-0.0008900331476400306
1,2017-07,price_range,1,0.044324701848704094,0.04468152778983972,-0.0003568259411356259
1,2017-07,price_range,2,0.044324701848704094,0.044178059656667226,0.00014664219203686796
1,2017-07,price_range,3,0.044324701848704094,0.04334919111916853,0.0009755107295355628
1,2017-07,price_range,4,0.044324701848704094,0.043581859728824675,0.0007428421198794194
1,2017-07,price_range,5,0.044324701848704094,0.04325569986586816,0.0010690019828359376
